# Constructed from biom file
OTU ID	D3NPNeg	E3NPNeg	BBeads	F1PNeg	B3PBulk	D2PPos	D2NPBulk	CBeads	F2PNeg	F2NPNeg	C3PNeg	C1PPos	B1PNeg	C1PNeg	F1PBulk	C1NPBulk	BControl	FBeads	B1PBulk	D1PNeg	B3NPPos	D2NPNeg	D3PNeg	F1NPPos	C3NPNeg	EControl	B1PPos	F3NPPos	E2NPPos	F1NPNeg	B2NPNeg	C1PBulk	D1NPBulk	B2NPBulk	E3PBulk	B2PPos	F3NPBulk	C1NPNeg	D2NPPos	E3PPos	F3PNeg	F3NPNeg	F2NPPos	D1NPPos	B3NPNeg	EBeads	C1NPPos	E1PPos	E3NPPos	E1NPPos	E2PNeg	C3NPBulk	E3PNeg	D3NPPos	E1PNeg	B3NPBulk	F1NPBulk	B2NPPos	D2PNeg	E1PBulk	FControl	F2PPos	D1NPNeg	DBeads	D1PBulk	E3NPBulk	F2NPBulk	D3PPos	F1PPos	D1PPos	B1NPPos	B3PNeg	E2NPBulk	E1NPBulk	E2PPos	F3PPos	B1NPNeg	F3PBulk	B2PBulk	D3NPBulk	B2PNeg
OTU30	0.0	0.0	0.0	790.0	0.0	117.0	85.0	0.0	817.0	397.0	1.0	307.0	77.0	1029.0	3010.0	386.0	0.0	0.0	318.0	466.0	0.0	158.0	30.0	204.0	0.0	0.0	56.0	0.0	0.0	3583.0	0.0	726.0	422.0	0.0	2.0	1.0	0.0	568.0	0.0	1.0	1.0	1.0	29.0	337.0	0.0	0.0	148.0	63.0	0.0	0.0	0.0	0.0	1.0	0.0	27.0	0.0	2740.0	0.0	209.0	64.0	0.0	126.0	9.0	0.0	420.0	0.0	246.0	0.0	3003.0	53.0	92.0	0.0	0.0	33.0	0.0	0.0	341.0	0.0	0.0	0.0	0.0
OTU29	0.0	1.0	0.0	39.0	0.0	146.0	69.0	0.0	288.0	41.0	0.0	430.0	1100.0	339.0	920.0	256.0	0.0	0.0	3160.0	397.0	0.0	286.0	38.0	373.0	0.0	0.0	461.0	0.0	0.0	1368.0	0.0	302.0	385.0	0.0	2.0	112.0	1.0	429.0	126.0	1.0	0.0	1.0	0.0	288.0	1.0	0.0	709.0	615.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1140.0	0.0	337.0	38.0	0.0	66.0	90.0	0.0	399.0	0.0	206.0	0.0	1296.0	263.0	1030.0	1.0	0.0	31.0	0.0	0.0	3864.0	0.0	10.0	20.0	0.0
OTU31	0.0	7.0	97.0	4.0	33.0	276.0	22.0	58.0	906.0	1094.0	3201.0	11.0	24.0	2.0	14.0	1.0	172.0	269.0	10.0	1.0	110.0	95.0	17.0	12.0	328.0	696.0	3.0	53.0	119.0	4.0	27.0	0.0	7.0	477.0	9.0	816.0	6.0	12.0	15.0	47.0	1.0	2.0	639.0	5.0	556.0	159.0	308.0	4.0	343.0	102.0	1802.0	289.0	3.0	102.0	1.0	26.0	19.0	1232.0	315.0	8.0	319.0	69.0	70.0	2334.0	6.0	1.0	491.0	0.0	0.0	1.0	34.0	25.0	360.0	6.0	564.0	0.0	0.0	0.0	311.0	41.0	399.0
OTU34	0.0	0.0	0.0	140.0	0.0	220.0	131.0	0.0	74.0	45.0	0.0	194.0	352.0	317.0	375.0	189.0	0.0	0.0	519.0	520.0	0.0	320.0	43.0	16.0	0.0	0.0	125.0	0.0	0.0	386.0	51.0	303.0	527.0	0.0	1.0	0.0	0.0	267.0	53.0	1.0	1.0	0.0	0.0	376.0	0.0	0.0	219.0	184.0	0.0	11.0	0.0	0.0	0.0	0.0	457.0	1.0	300.0	0.0	490.0	421.0	0.0	30.0	26.0	0.0	499.0	0.0	2.0	0.0	376.0	114.0	335.0	1.0	0.0	149.0	0.0	1.0	554.0	0.0	0.0	22.0	0.0
OTU57	0.0	1.0	0.0	82.0	0.0	276.0	138.0	0.0	199.0	141.0	0.0	34.0	3.0	28.0	936.0	26.0	0.0	0.0	53.0	98.0	0.0	503.0	83.0	69.0	0.0	0.0	12.0	0.0	0.0	1127.0	0.0	33.0	171.0	0.0	0.0	0.0	0.0	30.0	254.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	87.0	16.0	1.0	28.0	0.0	0.0	0.0	0.0	268.0	1.0	984.0	1.0	509.0	332.0	0.0	38.0	0.0	0.0	139.0	0.0	114.0	0.0	965.0	29.0	100.0	0.0	0.0	173.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0
OTU889	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1078.0	1.0	0.0	1.0	0.0	0.0	2809.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	580.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	7.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1130.0	0.0	13.0	0.0	1.0	2.0	0.0	993.0	0.0	1.0	1.0	0.0	1167.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1210.0	0.0	1.0	624.0	0.0	0.0	3936.0	0.0	23.0	1.0	81.0
OTU55	4.0	0.0	0.0	45.0	0.0	298.0	205.0	0.0	218.0	438.0	0.0	200.0	134.0	379.0	649.0	243.0	0.0	0.0	845.0	403.0	0.0	519.0	108.0	45.0	0.0	0.0	188.0	0.0	0.0	673.0	98.0	361.0	351.0	0.0	0.0	0.0	0.0	333.0	87.0	0.0	1.0	0.0	0.0	270.0	0.0	0.0	370.0	212.0	0.0	15.0	0.0	0.0	0.0	0.0	66.0	0.0	512.0	0.0	648.0	161.0	0.0	182.0	0.0	0.0	331.0	0.0	171.0	0.0	769.0	68.0	229.0	0.0	0.0	73.0	0.0	0.0	1102.0	0.0	10.0	35.0	0.0
OTU47	0.0	0.0	0.0	0.0	28.0	0.0	25.0	96.0	835.0	9292.0	317.0	23.0	3.0	0.0	5.0	3.0	171.0	97.0	1.0	8.0	0.0	0.0	14.0	0.0	172.0	809.0	0.0	39.0	122.0	2.0	0.0	0.0	1.0	1.0	24.0	109.0	2.0	4.0	41.0	9.0	0.0	2.0	121.0	1.0	27.0	113.0	18.0	3.0	44.0	7.0	41.0	114.0	0.0	54.0	0.0	287.0	7.0	151.0	1.0	0.0	0.0	144.0	0.0	390.0	0.0	2.0	163.0	0.0	0.0	2.0	17.0	28.0	68.0	4.0	993.0	0.0	0.0	0.0	102.0	0.0	177.0
OTU53	0.0	1.0	0.0	3.0	0.0	334.0	299.0	0.0	16.0	0.0	0.0	66.0	22.0	105.0	22.0	65.0	0.0	0.0	23.0	606.0	0.0	761.0	132.0	0.0	0.0	0.0	5.0	0.0	0.0	22.0	0.0	95.0	672.0	0.0	0.0	0.0	0.0	54.0	89.0	1.0	1.0	0.0	0.0	423.0	0.0	0.0	15.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	7.0	0.0	1362.0	47.0	0.0	0.0	22.0	0.0	605.0	0.0	0.0	0.0	26.0	102.0	33.0	0.0	0.0	44.0	0.0	0.0	21.0	1.0	1.0	85.0	0.0
OTU42	0.0	1.0	0.0	0.0	0.0	152.0	32.0	0.0	0.0	0.0	0.0	17.0	1.0	6.0	0.0	3.0	0.0	0.0	3.0	42.0	0.0	76.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	61.0	0.0	0.0	1.0	0.0	5.0	0.0	7.0	1.0	0.0	0.0	45.0	0.0	0.0	0.0	5.0	0.0	40.0	0.0	0.0	0.0	0.0	396.0	0.0	0.0	0.0	37.0	571.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	1.0	87.0	230.0	2.0	0.0	473.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
OTU36	0.0	0.0	0.0	28.0	0.0	473.0	296.0	0.0	30.0	149.0	0.0	0.0	172.0	0.0	370.0	0.0	0.0	0.0	301.0	233.0	0.0	657.0	89.0	205.0	0.0	0.0	75.0	0.0	0.0	599.0	0.0	0.0	267.0	17.0	0.0	129.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	235.0	0.0	0.0	0.0	133.0	0.0	11.0	0.0	0.0	2.0	0.0	29.0	1.0	468.0	0.0	688.0	276.0	0.0	0.0	32.0	0.0	241.0	0.0	45.0	67.0	507.0	157.0	261.0	0.0	2.0	173.0	0.0	0.0	485.0	0.0	0.0	32.0	0.0
OTU40	12.0	0.0	0.0	7.0	0.0	351.0	269.0	0.0	28.0	0.0	0.0	226.0	0.0	379.0	85.0	127.0	0.0	0.0	17.0	2251.0	0.0	732.0	104.0	1.0	0.0	0.0	4.0	0.0	0.0	59.0	0.0	447.0	1775.0	0.0	1.0	0.0	0.0	196.0	100.0	0.0	0.0	0.0	0.0	1244.0	0.0	0.0	175.0	3.0	0.0	18.0	0.0	0.0	0.0	0.0	187.0	0.0	66.0	0.0	1139.0	832.0	0.0	83.0	23.0	0.0	1836.0	0.0	0.0	72.0	74.0	367.0	281.0	0.0	0.0	499.0	0.0	0.0	18.0	0.0	0.0	53.0	0.0
OTU44	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	19.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
OTU38	0.0	0.0	0.0	173.0	0.0	0.0	1.0	0.0	71.0	24.0	0.0	40.0	4626.0	60.0	374.0	55.0	0.0	0.0	1668.0	2.0	0.0	17.0	0.0	27.0	0.0	0.0	415.0	0.0	0.0	345.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	534.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	63.0	326.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	317.0	0.0	614.0	0.0	0.0	0.0	0.0	0.0	1735.0	0.0	0.0	0.0	0.0
OTU41	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0
OTU46	0.0	0.0	0.0	108.0	0.0	408.0	282.0	0.0	64.0	0.0	0.0	198.0	216.0	219.0	173.0	149.0	0.0	0.0	607.0	832.0	0.0	667.0	26.0	24.0	0.0	0.0	154.0	0.0	0.0	178.0	0.0	234.0	763.0	0.0	0.0	0.0	0.0	244.0	0.0	0.0	0.0	0.0	0.0	539.0	0.0	0.0	398.0	225.0	0.0	54.0	0.0	0.0	0.0	0.0	1358.0	1.0	158.0	0.0	626.0	1150.0	0.0	13.0	19.0	0.0	698.0	0.0	0.0	157.0	167.0	204.0	541.0	0.0	0.0	492.0	0.0	1.0	1007.0	0.0	1.0	74.0	0.0
OTU2496	0.0	0.0	0.0	12.0	0.0	11.0	19.0	0.0	154.0	92.0	0.0	250.0	117.0	482.0	520.0	196.0	0.0	0.0	1481.0	349.0	0.0	66.0	5.0	73.0	0.0	0.0	384.0	1.0	0.0	617.0	0.0	371.0	401.0	0.0	0.0	1.0	0.0	283.0	0.0	1.0	2.0	0.0	0.0	248.0	0.0	0.0	179.0	569.0	0.0	90.0	0.0	0.0	0.0	0.0	415.0	1.0	528.0	0.0	101.0	435.0	0.0	27.0	1.0	0.0	271.0	0.0	43.0	0.0	551.0	71.0	1050.0	0.0	0.0	272.0	1.0	0.0	1867.0	0.0	8.0	19.0	0.0
OTU35	5.0	10.0	0.0	2.0	32.0	49.0	66.0	71.0	2572.0	212.0	198.0	1.0	31.0	5.0	16.0	2.0	176.0	375.0	24.0	0.0	47.0	309.0	64.0	15.0	555.0	865.0	3.0	3.0	50.0	1.0	27.0	0.0	1.0	101.0	29.0	191.0	10.0	31.0	208.0	28.0	2.0	4.0	70.0	0.0	26.0	208.0	138.0	19.0	78.0	44.0	184.0	1282.0	4.0	0.0	60.0	111.0	39.0	506.0	11.0	19.0	454.0	122.0	11.0	998.0	13.0	18.0	158.0	0.0	0.0	0.0	20.0	88.0	286.0	5.0	1372.0	0.0	2.0	1.0	326.0	72.0	54.0
OTU37	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	84.0	296.0	30.0	586.0	14.0	0.0	0.0	2106.0	7.0	0.0	0.0	0.0	859.0	0.0	0.0	288.0	0.0	0.0	777.0	0.0	40.0	2.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	4.0	10.0	0.0	72.0	362.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	775.0	1.0	0.0	13.0	0.0	71.0	0.0	0.0	6.0	0.0	28.0	63.0	900.0	1.0	2934.0	0.0	0.0	0.0	0.0	0.0	2201.0	0.0	0.0	0.0	2.0
OTU62	0.0	0.0	0.0	71.0	0.0	2.0	6.0	0.0	10.0	0.0	0.0	413.0	447.0	597.0	341.0	259.0	0.0	0.0	711.0	122.0	0.0	15.0	0.0	33.0	0.0	0.0	95.0	0.0	0.0	281.0	0.0	512.0	81.0	0.0	0.0	58.0	0.0	323.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	325.0	212.0	0.0	16.0	0.0	0.0	0.0	0.0	185.0	2.0	264.0	0.0	53.0	523.0	0.0	0.0	4.0	0.0	100.0	0.0	68.0	0.0	396.0	30.0	373.0	0.0	0.0	234.0	0.0	0.0	628.0	0.0	0.0	0.0	1.0
OTU75	0.0	0.0	0.0	16.0	1.0	78.0	96.0	0.0	18.0	65.0	0.0	61.0	641.0	122.0	333.0	75.0	0.0	0.0	1031.0	452.0	0.0	39.0	22.0	7.0	0.0	0.0	177.0	0.0	0.0	488.0	41.0	92.0	466.0	0.0	1.0	0.0	0.0	78.0	0.0	0.0	0.0	1.0	0.0	327.0	0.0	0.0	121.0	283.0	0.0	36.0	0.0	0.0	0.0	0.0	696.0	1.0	378.0	0.0	159.0	361.0	0.0	20.0	10.0	0.0	422.0	0.0	0.0	1.0	508.0	109.0	421.0	1.0	0.0	163.0	0.0	0.0	1446.0	0.0	1.0	10.0	0.0
OTU63	0.0	0.0	0.0	59.0	0.0	457.0	365.0	0.0	216.0	170.0	0.0	133.0	25.0	198.0	502.0	82.0	0.0	1.0	145.0	461.0	0.0	814.0	121.0	16.0	0.0	0.0	33.0	0.0	0.0	563.0	0.0	183.0	358.0	7.0	0.0	0.0	0.0	123.0	83.0	0.0	1.0	0.0	34.0	272.0	0.0	0.0	18.0	46.0	0.0	14.0	0.0	0.0	0.0	0.0	140.0	0.0	460.0	0.0	1518.0	296.0	0.0	29.0	6.0	0.0	418.0	0.0	36.0	29.0	542.0	70.0	122.0	0.0	1.0	153.0	0.0	0.0	141.0	0.0	0.0	38.0	0.0
OTU39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3668.0	1.0	0.0	0.0	0.0	0.0	2621.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	533.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	865.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	683.0	0.0	0.0	0.0	0.0	0.0	3189.0	0.0	0.0	0.0	0.0
OTU48	0.0	0.0	0.0	39.0	0.0	242.0	108.0	0.0	0.0	59.0	0.0	737.0	93.0	1025.0	202.0	482.0	0.0	0.0	83.0	278.0	0.0	153.0	33.0	17.0	0.0	0.0	11.0	0.0	0.0	197.0	0.0	833.0	189.0	0.0	1.0	0.0	0.0	677.0	1.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	404.0	20.0	0.0	15.0	0.0	0.0	0.0	0.0	360.0	0.0	135.0	0.0	283.0	949.0	0.0	0.0	9.0	0.0	282.0	0.0	1.0	37.0	197.0	65.0	305.0	0.0	1.0	561.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0
OTU45	0.0	0.0	0.0	28.0	0.0	527.0	658.0	0.0	396.0	79.0	0.0	45.0	0.0	49.0	309.0	36.0	0.0	0.0	107.0	176.0	0.0	1192.0	296.0	28.0	21.0	0.0	25.0	0.0	0.0	293.0	0.0	61.0	171.0	0.0	3.0	1.0	0.0	67.0	70.0	3.0	2.0	0.0	0.0	157.0	0.0	0.0	1.0	35.0	0.0	30.0	0.0	1.0	0.0	0.0	56.0	0.0	261.0	0.0	1407.0	172.0	0.0	69.0	0.0	0.0	164.0	0.0	85.0	162.0	337.0	60.0	161.0	0.0	0.0	114.0	0.0	0.0	205.0	0.0	0.0	111.0	75.0
OTU43	0.0	21.0	0.0	5.0	0.0	0.0	0.0	0.0	47.0	0.0	7.0	396.0	76.0	152.0	396.0	88.0	0.0	0.0	807.0	155.0	0.0	17.0	0.0	134.0	54.0	0.0	117.0	0.0	0.0	518.0	0.0	324.0	155.0	0.0	32.0	0.0	0.0	244.0	0.0	104.0	1.0	0.0	0.0	102.0	0.0	0.0	188.0	230.0	33.0	92.0	0.0	0.0	0.0	0.0	115.0	0.0	417.0	0.0	79.0	266.0	0.0	35.0	0.0	0.0	84.0	21.0	14.0	0.0	541.0	36.0	546.0	0.0	0.0	190.0	0.0	0.0	475.0	0.0	7.0	0.0	0.0
OTU66	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	116.0	0.0	17.0	0.0	0.0	1.0	550.0	5.0	0.0	32.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	12.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.0	0.0	0.0	179.0	0.0	548.0	0.0	0.0	0.0	0.0	1853.0	0.0	25.0	0.0	4.0	2458.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	20.0	2.0	821.0	0.0	5.0	1434.0	0.0	0.0	674.0	0.0	10.0	0.0	0.0
OTU80	0.0	1.0	0.0	3.0	0.0	25.0	67.0	0.0	144.0	73.0	0.0	472.0	7.0	55.0	165.0	81.0	0.0	0.0	208.0	78.0	0.0	98.0	23.0	44.0	0.0	0.0	22.0	0.0	0.0	212.0	1.0	136.0	109.0	0.0	2.0	0.0	0.0	155.0	40.0	1.0	0.0	0.0	0.0	63.0	0.0	0.0	157.0	52.0	1.0	22.0	0.0	0.0	0.0	0.0	37.0	0.0	193.0	0.0	163.0	73.0	0.0	0.0	0.0	0.0	89.0	0.0	4.0	1.0	258.0	32.0	67.0	0.0	0.0	40.0	0.0	0.0	251.0	0.0	0.0	9.0	0.0
OTU49	0.0	0.0	0.0	7.0	0.0	64.0	130.0	0.0	191.0	43.0	0.0	83.0	46.0	174.0	614.0	102.0	0.0	0.0	885.0	429.0	0.0	141.0	73.0	25.0	0.0	0.0	156.0	0.0	0.0	872.0	0.0	171.0	414.0	0.0	1.0	0.0	0.0	148.0	0.0	0.0	0.0	2.0	0.0	364.0	0.0	0.0	217.0	297.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	685.0	0.0	201.0	146.0	0.0	0.0	21.0	0.0	328.0	0.0	204.0	4.0	669.0	81.0	250.0	0.0	0.0	92.0	0.0	0.0	1499.0	0.0	0.0	48.0	0.0
OTU54	0.0	0.0	0.0	155.0	0.0	96.0	38.0	0.0	96.0	41.0	0.0	172.0	208.0	191.0	657.0	134.0	0.0	0.0	106.0	218.0	0.0	136.0	12.0	63.0	0.0	0.0	39.0	0.0	0.0	767.0	0.0	181.0	203.0	0.0	0.0	0.0	0.0	218.0	54.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	69.0	46.0	1.0	22.0	0.0	0.0	0.0	0.0	617.0	0.0	701.0	0.0	222.0	376.0	0.0	21.0	6.0	0.0	249.0	0.0	55.0	0.0	847.0	57.0	155.0	0.0	0.0	176.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0
OTU51	0.0	3.0	0.0	33.0	0.0	34.0	153.0	0.0	148.0	81.0	0.0	155.0	154.0	304.0	354.0	109.0	0.0	0.0	453.0	528.0	0.0	342.0	61.0	10.0	0.0	0.0	125.0	0.0	0.0	291.0	0.0	282.0	490.0	0.0	0.0	0.0	0.0	211.0	40.0	0.0	0.0	0.0	0.0	402.0	0.0	0.0	92.0	179.0	0.0	17.0	0.0	0.0	0.0	0.0	389.0	0.0	246.0	0.0	816.0	772.0	0.0	0.0	9.0	0.0	446.0	0.0	44.0	0.0	373.0	41.0	358.0	1.0	0.0	357.0	1.0	0.0	489.0	0.0	0.0	13.0	0.0
OTU221	1.0	0.0	0.0	5.0	0.0	57.0	45.0	0.0	59.0	0.0	0.0	67.0	15.0	107.0	310.0	63.0	0.0	0.0	518.0	499.0	0.0	182.0	43.0	24.0	0.0	0.0	150.0	1.0	0.0	322.0	50.0	82.0	483.0	0.0	0.0	0.0	0.0	75.0	0.0	1.0	0.0	0.0	0.0	374.0	0.0	0.0	65.0	248.0	0.0	16.0	0.0	0.0	0.0	24.0	110.0	0.0	297.0	0.0	297.0	41.0	0.0	0.0	31.0	0.0	423.0	0.0	0.0	0.0	341.0	105.0	192.0	0.0	0.0	35.0	0.0	0.0	739.0	0.0	19.0	38.0	73.0
OTU50	0.0	0.0	0.0	5.0	0.0	41.0	92.0	0.0	0.0	0.0	0.0	330.0	73.0	156.0	128.0	100.0	0.0	0.0	1103.0	178.0	0.0	364.0	15.0	74.0	0.0	0.0	132.0	0.0	0.0	190.0	0.0	148.0	187.0	0.0	1.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	311.0	259.0	0.0	24.0	0.0	0.0	0.0	0.0	54.0	1.0	171.0	0.0	403.0	130.0	0.0	11.0	34.0	0.0	151.0	0.0	0.0	0.0	151.0	158.0	1851.0	0.0	0.0	59.0	0.0	0.0	613.0	1.0	0.0	0.0	0.0
OTU65	0.0	1.0	0.0	79.0	0.0	351.0	73.0	0.0	193.0	60.0	0.0	223.0	154.0	469.0	262.0	265.0	0.0	0.0	125.0	385.0	0.0	385.0	39.0	24.0	0.0	0.0	31.0	0.0	0.0	256.0	0.0	455.0	140.0	0.0	1.0	0.0	0.0	310.0	102.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	123.0	47.0	1.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	181.0	0.0	373.0	182.0	0.0	0.0	0.0	0.0	187.0	0.0	33.0	0.0	269.0	22.0	106.0	0.0	0.0	74.0	0.0	0.0	74.0	0.0	0.0	9.0	0.0
OTU327	0.0	0.0	0.0	5.0	0.0	94.0	54.0	0.0	0.0	40.0	0.0	630.0	36.0	58.0	588.0	88.0	0.0	0.0	529.0	140.0	0.0	61.0	51.0	353.0	0.0	0.0	90.0	0.0	0.0	653.0	0.0	146.0	96.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	148.0	159.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	705.0	0.0	136.0	95.0	0.0	0.0	3.0	0.0	160.0	0.0	1.0	0.0	738.0	61.0	527.0	0.0	0.0	43.0	0.0	0.0	630.0	0.0	0.0	48.0	1.0
OTU78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2161.0	0.0	1209.0	2.0	843.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1391.0	1.0	0.0	0.0	0.0	0.0	1318.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	564.0	1.0	0.0	19.0	0.0	0.0	0.0	0.0	17.0	1.0	3.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	23.0	0.0	0.0	28.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0
OTU52	0.0	0.0	0.0	14.0	0.0	306.0	114.0	0.0	32.0	9.0	0.0	557.0	55.0	302.0	210.0	199.0	0.0	0.0	236.0	199.0	0.0	199.0	14.0	20.0	0.0	0.0	40.0	0.0	0.0	233.0	0.0	262.0	233.0	0.0	1.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0	72.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	197.0	0.0	151.0	0.0	292.0	187.0	0.0	48.0	0.0	0.0	188.0	0.0	0.0	56.0	257.0	23.0	105.0	0.0	0.0	103.0	0.0	0.0	329.0	0.0	0.0	26.0	0.0
OTU60	0.0	1.0	0.0	8.0	0.0	420.0	227.0	0.0	22.0	0.0	0.0	0.0	0.0	1.0	32.0	1.0	0.0	0.0	5.0	774.0	0.0	413.0	25.0	10.0	0.0	0.0	2.0	0.0	0.0	55.0	0.0	1.0	760.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	484.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	747.0	65.0	0.0	0.0	6.0	0.0	526.0	0.0	0.0	0.0	69.0	200.0	25.0	0.0	0.0	29.0	0.0	0.0	7.0	0.0	0.0	18.0	0.0
OTU82	0.0	0.0	0.0	59.0	0.0	102.0	118.0	0.0	34.0	13.0	0.0	69.0	81.0	109.0	600.0	39.0	0.0	0.0	170.0	298.0	0.0	196.0	38.0	21.0	0.0	0.0	41.0	0.0	0.0	588.0	0.0	117.0	275.0	0.0	0.0	0.0	0.0	62.0	33.0	0.0	0.0	0.0	0.0	207.0	0.0	0.0	23.0	76.0	0.0	26.0	0.0	0.0	0.0	0.0	130.0	0.0	537.0	0.0	274.0	386.0	0.0	21.0	3.0	0.0	320.0	0.0	0.0	0.0	484.0	51.0	174.0	0.0	0.0	229.0	0.0	0.0	231.0	0.0	0.0	0.0	0.0
OTU58	0.0	0.0	0.0	75.0	0.0	75.0	71.0	0.0	79.0	29.0	0.0	26.0	185.0	59.0	190.0	17.0	0.0	0.0	159.0	287.0	0.0	225.0	0.0	0.0	0.0	1.0	59.0	0.0	0.0	179.0	0.0	58.0	222.0	0.0	2.0	0.0	0.0	35.0	5.0	0.0	0.0	0.0	0.0	161.0	0.0	0.0	1.0	53.0	1.0	12.0	0.0	0.0	0.0	0.0	214.0	0.0	123.0	0.0	197.0	1088.0	0.0	0.0	4.0	0.0	246.0	0.0	48.0	0.0	118.0	26.0	318.0	0.0	0.0	707.0	0.0	0.0	268.0	0.0	0.0	41.0	0.0
